packet_index,timestamp,original_length,parse_error,length,msg_type,raw_payload,tags
18786,1700000018.785000,68,,12,4278255360,00004961aabbccdd,
18787,1700000018.786000,68,,12,4278255360,00004962aabbccdd,
18788,1700000018.787000,68,,12,4278255360,00004963aabbccdd,
18789,1700000018.788000,68,,12,4278255360,00004964aabbccdd,
18790,1700000018.789000,68,,12,4278255360,00004965aabbccdd,
18791,1700000018.790000,68,,12,4278255360,00004966aabbccdd,
18792,1700000018.791000,68,,12,4278255360,00004967aabbccdd,
18793,1700000018.792000,68,,12,4278255360,00004968aabbccdd,
18794,1700000018.793000,68,,12,4278255360,00004969aabbccdd,
18795,1700000018.794000,68,,12,4278255360,0000496aaabbccdd,
18796,1700000018.795000,68,,12,4278255360,0000496baabbccdd,
18797,1700000018.796000,68,,12,4278255360,0000496caabbccdd,
18798,1700000018.797000,68,,12,4278255360,0000496daabbccdd,
18799,1700000018.798000,68,,12,4278255360,0000496eaabbccdd,
18800,1700000018.799000,68,,12,4278255360,0000496faabbccdd,
18801,1700000018.800000,68,,12,4278255360,00004970aabbccdd,
18802,1700000018.801000,68,,12,4278255360,00004971aabbccdd,
18803,1700000018.802000,68,,12,4278255360,00004972aabbccdd,
18804,1700000018.803000,68,,12,4278255360,00004973aabbccdd,
18805,1700000018.804000,68,,12,4278255360,00004974aabbccdd,
18806,1700000018.805000,68,,12,4278255360,00004975aabbccdd,
18807,1700000018.806000,68,,12,4278255360,00004976aabbccdd,
18808,1700000018.807000,68,,12,4278255360,00004977aabbccdd,
18809,1700000018.808000,68,,12,4278255360,00004978aabbccdd,
18810,1700000018.809000,68,,12,4278255360,00004979aabbccdd,
18811,1700000018.810000,68,,12,4278255360,0000497aaabbccdd,
18812,1700000018.811000,68,,12,4278255360,0000497baabbccdd,
18813,1700000018.812000,68,,12,4278255360,0000497caabbccdd,
18814,1700000018.813000,68,,12,4278255360,0000497daabbccdd,
18815,1700000018.814000,68,,12,4278255360,0000497eaabbccdd,
18816,1700000018.815000,68,,12,4278255360,0000497faabbccdd,
18817,1700000018.816000,68,,12,4278255360,00004980aabbccdd,
18818,1700000018.817000,68,,12,4278255360,00004981aabbccdd,
18819,1700000018.818000,68,,12,4278255360,00004982aabbccdd,
18820,1700000018.819000,68,,12,4278255360,00004983aabbccdd,
18821,1700000018.820000,68,,12,4278255360,00004984aabbccdd,
18822,1700000018.821000,68,,12,4278255360,00004985aabbccdd,
18823,1700000018.822000,68,,12,4278255360,00004986aabbccdd,
18824,1700000018.823000,68,,12,4278255360,00004987aabbccdd,
18825,1700000018.824000,68,,12,4278255360,00004988aabbccdd,
18826,1700000018.825000,68,,12,4278255360,00004989aabbccdd,
18827,1700000018.826000,68,,12,4278255360,0000498aaabbccdd,
18828,1700000018.827000,68,,12,4278255360,0000498baabbccdd,
18829,1700000018.828000,68,,12,4278255360,0000498caabbccdd,
18830,1700000018.829000,68,,12,4278255360,0000498daabbccdd,
18831,1700000018.830000,68,,12,4278255360,0000498eaabbccdd,
18832,1700000018.831000,68,,12,4278255360,0000498faabbccdd,
18833,1700000018.832000,68,,12,4278255360,00004990aabbccdd,
18834,1700000018.833000,68,,12,4278255360,00004991aabbccdd,
18835,1700000018.834000,68,,12,4278255360,00004992aabbccdd,
18836,1700000018.835000,68,,12,4278255360,00004993aabbccdd,
18837,1700000018.836000,68,,12,4278255360,00004994aabbccdd,
18838,1700000018.837000,68,,12,4278255360,00004995aabbccdd,
18839,1700000018.838000,68,,12,4278255360,00004996aabbccdd,
18840,1700000018.839000,68,,12,4278255360,00004997aabbccdd,
18841,1700000018.840000,68,,12,4278255360,00004998aabbccdd,
18842,1700000018.841000,68,,12,4278255360,00004999aabbccdd,
18843,1700000018.842000,68,,12,4278255360,0000499aaabbccdd,
18844,1700000018.843000,68,,12,4278255360,0000499baabbccdd,
18845,1700000018.844000,68,,12,4278255360,0000499caabbccdd,
18846,1700000018.845000,68,,12,4278255360,0000499daabbccdd,
18847,1700000018.846000,68,,12,4278255360,0000499eaabbccdd,
18848,1700000018.847000,68,,12,4278255360,0000499faabbccdd,
18849,1700000018.848000,68,,12,4278255360,000049a0aabbccdd,
18850,1700000018.849000,68,,12,4278255360,000049a1aabbccdd,
18851,1700000018.850000,68,,12,4278255360,000049a2aabbccdd,
18852,1700000018.851000,68,,12,4278255360,000049a3aabbccdd,
18853,1700000018.852000,68,,12,4278255360,000049a4aabbccdd,
18854,1700000018.853000,68,,12,4278255360,000049a5aabbccdd,
18855,1700000018.854000,68,,12,4278255360,000049a6aabbccdd,
18856,1700000018.855000,68,,12,4278255360,000049a7aabbccdd,
18857,1700000018.856000,68,,12,4278255360,000049a8aabbccdd,
18858,1700000018.857000,68,,12,4278255360,000049a9aabbccdd,
18859,1700000018.858000,68,,12,4278255360,000049aaaabbccdd,
18860,1700000018.859000,68,,12,4278255360,000049abaabbccdd,
18861,1700000018.860000,68,,12,4278255360,000049acaabbccdd,
18862,1700000018.861000,68,,12,4278255360,000049adaabbccdd,
18863,1700000018.862000,68,,12,4278255360,000049aeaabbccdd,
18864,1700000018.863000,68,,12,4278255360,000049afaabbccdd,
18865,1700000018.864000,68,,12,4278255360,000049b0aabbccdd,
18866,1700000018.865000,68,,12,4278255360,000049b1aabbccdd,
18867,1700000018.866000,68,,12,4278255360,000049b2aabbccdd,
18868,1700000018.867000,68,,12,4278255360,000049b3aabbccdd,
18869,1700000018.868000,68,,12,4278255360,000049b4aabbccdd,
18870,1700000018.869000,68,,12,4278255360,000049b5aabbccdd,
18871,1700000018.870000,68,,12,4278255360,000049b6aabbccdd,
18872,1700000018.871000,68,,12,4278255360,000049b7aabbccdd,
18873,1700000018.872000,68,,12,4278255360,000049b8aabbccdd,
18874,1700000018.873000,68,,12,4278255360,000049b9aabbccdd,
18875,1700000018.874000,68,,12,4278255360,000049baaabbccdd,
18876,1700000018.875000,68,,12,4278255360,000049bbaabbccdd,
18877,1700000018.876000,68,,12,4278255360,000049bcaabbccdd,
18878,1700000018.877000,68,,12,4278255360,000049bdaabbccdd,
18879,1700000018.878000,68,,12,4278255360,000049beaabbccdd,
18880,1700000018.879000,68,,12,4278255360,000049bfaabbccdd,
18881,1700000018.880000,68,,12,4278255360,000049c0aabbccdd,
18882,1700000018.881000,68,,12,4278255360,000049c1aabbccdd,
18883,1700000018.882000,68,,12,4278255360,000049c2aabbccdd,
18884,1700000018.883000,68,,12,4278255360,000049c3aabbccdd,
18885,1700000018.884000,68,,12,4278255360,000049c4aabbccdd,
18886,1700000018.885000,68,,12,4278255360,000049c5aabbccdd,
18887,1700000018.886000,68,,12,4278255360,000049c6aabbccdd,
18888,1700000018.887000,68,,12,4278255360,000049c7aabbccdd,
18889,1700000018.888000,68,,12,4278255360,000049c8aabbccdd,
18890,1700000018.889000,68,,12,4278255360,000049c9aabbccdd,
18891,1700000018.890000,68,,12,4278255360,000049caaabbccdd,
18892,1700000018.891000,68,,12,4278255360,000049cbaabbccdd,
18893,1700000018.892000,68,,12,4278255360,000049ccaabbccdd,
18894,1700000018.893000,68,,12,4278255360,000049cdaabbccdd,
18895,1700000018.894000,68,,12,4278255360,000049ceaabbccdd,
18896,1700000018.895000,68,,12,4278255360,000049cfaabbccdd,
18897,1700000018.896000,68,,12,4278255360,000049d0aabbccdd,
18898,1700000018.897000,68,,12,4278255360,000049d1aabbccdd,
18899,1700000018.898000,68,,12,4278255360,000049d2aabbccdd,
18900,1700000018.899000,68,,12,4278255360,000049d3aabbccdd,
18901,1700000018.900000,68,,12,4278255360,000049d4aabbccdd,
18902,1700000018.901000,68,,12,4278255360,000049d5aabbccdd,
18903,1700000018.902000,68,,12,4278255360,000049d6aabbccdd,
18904,1700000018.903000,68,,12,4278255360,000049d7aabbccdd,
18905,1700000018.904000,68,,12,4278255360,000049d8aabbccdd,
18906,1700000018.905000,68,,12,4278255360,000049d9aabbccdd,
18907,1700000018.906000,68,,12,4278255360,000049daaabbccdd,
18908,1700000018.907000,68,,12,4278255360,000049dbaabbccdd,
18909,1700000018.908000,68,,12,4278255360,000049dcaabbccdd,
18910,1700000018.909000,68,,12,4278255360,000049ddaabbccdd,
18911,1700000018.910000,68,,12,4278255360,000049deaabbccdd,
18912,1700000018.911000,68,,12,4278255360,000049dfaabbccdd,
18913,1700000018.912000,68,,12,4278255360,000049e0aabbccdd,
18914,1700000018.913000,68,,12,4278255360,000049e1aabbccdd,
18915,1700000018.914000,68,,12,4278255360,000049e2aabbccdd,
18916,1700000018.915000,68,,12,4278255360,000049e3aabbccdd,
18917,1700000018.916000,68,,12,4278255360,000049e4aabbccdd,
18918,1700000018.917000,68,,12,4278255360,000049e5aabbccdd,
18919,1700000018.918000,68,,12,4278255360,000049e6aabbccdd,
18920,1700000018.919000,68,,12,4278255360,000049e7aabbccdd,
18921,1700000018.920000,68,,12,4278255360,000049e8aabbccdd,
18922,1700000018.921000,68,,12,4278255360,000049e9aabbccdd,
18923,1700000018.922000,68,,12,4278255360,000049eaaabbccdd,
18924,1700000018.923000,68,,12,4278255360,000049ebaabbccdd,
18925,1700000018.924000,68,,12,4278255360,000049ecaabbccdd,
18926,1700000018.925000,68,,12,4278255360,000049edaabbccdd,
18927,1700000018.926000,68,,12,4278255360,000049eeaabbccdd,
18928,1700000018.927000,68,,12,4278255360,000049efaabbccdd,
18929,1700000018.928000,68,,12,4278255360,000049f0aabbccdd,
18930,1700000018.929000,68,,12,4278255360,000049f1aabbccdd,
18931,1700000018.930000,68,,12,4278255360,000049f2aabbccdd,
18932,1700000018.931000,68,,12,4278255360,000049f3aabbccdd,
18933,1700000018.932000,68,,12,4278255360,000049f4aabbccdd,
18934,1700000018.933000,68,,12,4278255360,000049f5aabbccdd,
18935,1700000018.934000,68,,12,4278255360,000049f6aabbccdd,
18936,1700000018.935000,68,,12,4278255360,000049f7aabbccdd,
18937,1700000018.936000,68,,12,4278255360,000049f8aabbccdd,
18938,1700000018.937000,68,,12,4278255360,000049f9aabbccdd,
18939,1700000018.938000,68,,12,4278255360,000049faaabbccdd,
18940,1700000018.939000,68,,12,4278255360,000049fbaabbccdd,
18941,1700000018.940000,68,,12,4278255360,000049fcaabbccdd,
18942,1700000018.941000,68,,12,4278255360,000049fdaabbccdd,
18943,1700000018.942000,68,,12,4278255360,000049feaabbccdd,
18944,1700000018.943000,68,,12,4278255360,000049ffaabbccdd,
18945,1700000018.944000,68,,12,4278255360,00004a00aabbccdd,
18946,1700000018.945000,68,,12,4278255360,00004a01aabbccdd,
18947,1700000018.946000,68,,12,4278255360,00004a02aabbccdd,
18948,1700000018.947000,68,,12,4278255360,00004a03aabbccdd,
18949,1700000018.948000,68,,12,4278255360,00004a04aabbccdd,
18950,1700000018.949000,68,,12,4278255360,00004a05aabbccdd,
18951,1700000018.950000,68,,12,4278255360,00004a06aabbccdd,
18952,1700000018.951000,68,,12,4278255360,00004a07aabbccdd,
18953,1700000018.952000,68,,12,4278255360,00004a08aabbccdd,
18954,1700000018.953000,68,,12,4278255360,00004a09aabbccdd,
18955,1700000018.954000,68,,12,4278255360,00004a0aaabbccdd,
18956,1700000018.955000,68,,12,4278255360,00004a0baabbccdd,
18957,1700000018.956000,68,,12,4278255360,00004a0caabbccdd,
18958,1700000018.957000,68,,12,4278255360,00004a0daabbccdd,
18959,1700000018.958000,68,,12,4278255360,00004a0eaabbccdd,
18960,1700000018.959000,68,,12,4278255360,00004a0faabbccdd,
18961,1700000018.960000,68,,12,4278255360,00004a10aabbccdd,
18962,1700000018.961000,68,,12,4278255360,00004a11aabbccdd,
18963,1700000018.962000,68,,12,4278255360,00004a12aabbccdd,
18964,1700000018.963000,68,,12,4278255360,00004a13aabbccdd,
18965,1700000018.964000,68,,12,4278255360,00004a14aabbccdd,
18966,1700000018.965000,68,,12,4278255360,00004a15aabbccdd,
18967,1700000018.966000,68,,12,4278255360,00004a16aabbccdd,
18968,1700000018.967000,68,,12,4278255360,00004a17aabbccdd,
18969,1700000018.968000,68,,12,4278255360,00004a18aabbccdd,
18970,1700000018.969000,68,,12,4278255360,00004a19aabbccdd,
18971,1700000018.970000,68,,12,4278255360,00004a1aaabbccdd,
18972,1700000018.971000,68,,12,4278255360,00004a1baabbccdd,
18973,1700000018.972000,68,,12,4278255360,00004a1caabbccdd,
18974,1700000018.973000,68,,12,4278255360,00004a1daabbccdd,
18975,1700000018.974000,68,,12,4278255360,00004a1eaabbccdd,
18976,1700000018.975000,68,,12,4278255360,00004a1faabbccdd,
18977,1700000018.976000,68,,12,4278255360,00004a20aabbccdd,
18978,1700000018.977000,68,,12,4278255360,00004a21aabbccdd,
18979,1700000018.978000,68,,12,4278255360,00004a22aabbccdd,
18980,1700000018.979000,68,,12,4278255360,00004a23aabbccdd,
18981,1700000018.980000,68,,12,4278255360,00004a24aabbccdd,
18982,1700000018.981000,68,,12,4278255360,00004a25aabbccdd,
18983,1700000018.982000,68,,12,4278255360,00004a26aabbccdd,
18984,1700000018.983000,68,,12,4278255360,00004a27aabbccdd,
18985,1700000018.984000,68,,12,4278255360,00004a28aabbccdd,
18986,1700000018.985000,68,,12,4278255360,00004a29aabbccdd,
18987,1700000018.986000,68,,12,4278255360,00004a2aaabbccdd,
18988,1700000018.987000,68,,12,4278255360,00004a2baabbccdd,
18989,1700000018.988000,68,,12,4278255360,00004a2caabbccdd,
18990,1700000018.989000,68,,12,4278255360,00004a2daabbccdd,
18991,1700000018.990000,68,,12,4278255360,00004a2eaabbccdd,
18992,1700000018.991000,68,,12,4278255360,00004a2faabbccdd,
18993,1700000018.992000,68,,12,4278255360,00004a30aabbccdd,
18994,1700000018.993000,68,,12,4278255360,00004a31aabbccdd,
18995,1700000018.994000,68,,12,4278255360,00004a32aabbccdd,
18996,1700000018.995000,68,,12,4278255360,00004a33aabbccdd,
18997,1700000018.996000,68,,12,4278255360,00004a34aabbccdd,
18998,1700000018.997000,68,,12,4278255360,00004a35aabbccdd,
18999,1700000018.998000,68,,12,4278255360,00004a36aabbccdd,
19000,1700000018.999000,68,,12,4278255360,00004a37aabbccdd,
19001,1700000019.000000,68,,12,4278255360,00004a38aabbccdd,
19002,1700000019.001000,68,,12,4278255360,00004a39aabbccdd,
19003,1700000019.002000,68,,12,4278255360,00004a3aaabbccdd,
19004,1700000019.003000,68,,12,4278255360,00004a3baabbccdd,
19005,1700000019.004000,68,,12,4278255360,00004a3caabbccdd,
19006,1700000019.005000,68,,12,4278255360,00004a3daabbccdd,
19007,1700000019.006000,68,,12,4278255360,00004a3eaabbccdd,
19008,1700000019.007000,68,,12,4278255360,00004a3faabbccdd,
19009,1700000019.008000,68,,12,4278255360,00004a40aabbccdd,
19010,1700000019.009000,68,,12,4278255360,00004a41aabbccdd,
19011,1700000019.010000,68,,12,4278255360,00004a42aabbccdd,
19012,1700000019.011000,68,,12,4278255360,00004a43aabbccdd,
19013,1700000019.012000,68,,12,4278255360,00004a44aabbccdd,
19014,1700000019.013000,68,,12,4278255360,00004a45aabbccdd,
19015,1700000019.014000,68,,12,4278255360,00004a46aabbccdd,
19016,1700000019.015000,68,,12,4278255360,00004a47aabbccdd,
19017,1700000019.016000,68,,12,4278255360,00004a48aabbccdd,
19018,1700000019.017000,68,,12,4278255360,00004a49aabbccdd,
19019,1700000019.018000,68,,12,4278255360,00004a4aaabbccdd,
19020,1700000019.019000,68,,12,4278255360,00004a4baabbccdd,
19021,1700000019.020000,68,,12,4278255360,00004a4caabbccdd,
19022,1700000019.021000,68,,12,4278255360,00004a4daabbccdd,
19023,1700000019.022000,68,,12,4278255360,00004a4eaabbccdd,
19024,1700000019.023000,68,,12,4278255360,00004a4faabbccdd,
19025,1700000019.024000,68,,12,4278255360,00004a50aabbccdd,
19026,1700000019.025000,68,,12,4278255360,00004a51aabbccdd,
19027,1700000019.026000,68,,12,4278255360,00004a52aabbccdd,
19028,1700000019.027000,68,,12,4278255360,00004a53aabbccdd,
19029,1700000019.028000,68,,12,4278255360,00004a54aabbccdd,
19030,1700000019.029000,68,,12,4278255360,00004a55aabbccdd,
19031,1700000019.030000,68,,12,4278255360,00004a56aabbccdd,
19032,1700000019.031000,68,,12,4278255360,00004a57aabbccdd,
19033,1700000019.032000,68,,12,4278255360,00004a58aabbccdd,
19034,1700000019.033000,68,,12,4278255360,00004a59aabbccdd,
19035,1700000019.034000,68,,12,4278255360,00004a5aaabbccdd,
19036,1700000019.035000,68,,12,4278255360,00004a5baabbccdd,
19037,1700000019.036000,68,,12,4278255360,00004a5caabbccdd,
19038,1700000019.037000,68,,12,4278255360,00004a5daabbccdd,
19039,1700000019.038000,68,,12,4278255360,00004a5eaabbccdd,
19040,1700000019.039000,68,,12,4278255360,00004a5faabbccdd,
19041,1700000019.040000,68,,12,4278255360,00004a60aabbccdd,
19042,1700000019.041000,68,,12,4278255360,00004a61aabbccdd,
19043,1700000019.042000,68,,12,4278255360,00004a62aabbccdd,
19044,1700000019.043000,68,,12,4278255360,00004a63aabbccdd,
19045,1700000019.044000,68,,12,4278255360,00004a64aabbccdd,
19046,1700000019.045000,68,,12,4278255360,00004a65aabbccdd,
19047,1700000019.046000,68,,12,4278255360,00004a66aabbccdd,
19048,1700000019.047000,68,,12,4278255360,00004a67aabbccdd,
19049,1700000019.048000,68,,12,4278255360,00004a68aabbccdd,
19050,1700000019.049000,68,,12,4278255360,00004a69aabbccdd,
19051,1700000019.050000,68,,12,4278255360,00004a6aaabbccdd,
19052,1700000019.051000,68,,12,4278255360,00004a6baabbccdd,
19053,1700000019.052000,68,,12,4278255360,00004a6caabbccdd,
19054,1700000019.053000,68,,12,4278255360,00004a6daabbccdd,
19055,1700000019.054000,68,,12,4278255360,00004a6eaabbccdd,
19056,1700000019.055000,68,,12,4278255360,00004a6faabbccdd,
19057,1700000019.056000,68,,12,4278255360,00004a70aabbccdd,
19058,1700000019.057000,68,,12,4278255360,00004a71aabbccdd,
19059,1700000019.058000,68,,12,4278255360,00004a72aabbccdd,
19060,1700000019.059000,68,,12,4278255360,00004a73aabbccdd,
19061,1700000019.060000,68,,12,4278255360,00004a74aabbccdd,
19062,1700000019.061000,68,,12,4278255360,00004a75aabbccdd,
19063,1700000019.062000,68,,12,4278255360,00004a76aabbccdd,
19064,1700000019.063000,68,,12,4278255360,00004a77aabbccdd,
19065,1700000019.064000,68,,12,4278255360,00004a78aabbccdd,
19066,1700000019.065000,68,,12,4278255360,00004a79aabbccdd,
19067,1700000019.066000,68,,12,4278255360,00004a7aaabbccdd,
19068,1700000019.067000,68,,12,4278255360,00004a7baabbccdd,
19069,1700000019.068000,68,,12,4278255360,00004a7caabbccdd,
19070,1700000019.069000,68,,12,4278255360,00004a7daabbccdd,
19071,1700000019.070000,68,,12,4278255360,00004a7eaabbccdd,
19072,1700000019.071000,68,,12,4278255360,00004a7faabbccdd,
19073,1700000019.072000,68,,12,4278255360,00004a80aabbccdd,
19074,1700000019.073000,68,,12,4278255360,00004a81aabbccdd,
19075,1700000019.074000,68,,12,4278255360,00004a82aabbccdd,
19076,1700000019.075000,68,,12,4278255360,00004a83aabbccdd,
19077,1700000019.076000,68,,12,4278255360,00004a84aabbccdd,
19078,1700000019.077000,68,,12,4278255360,00004a85aabbccdd,
19079,1700000019.078000,68,,12,4278255360,00004a86aabbccdd,
19080,1700000019.079000,68,,12,4278255360,00004a87aabbccdd,
19081,1700000019.080000,68,,12,4278255360,00004a88aabbccdd,
19082,1700000019.081000,68,,12,4278255360,00004a89aabbccdd,
19083,1700000019.082000,68,,12,4278255360,00004a8aaabbccdd,
19084,1700000019.083000,68,,12,4278255360,00004a8baabbccdd,
19085,1700000019.084000,68,,12,4278255360,00004a8caabbccdd,
19086,1700000019.085000,68,,12,4278255360,00004a8daabbccdd,
19087,1700000019.086000,68,,12,4278255360,00004a8eaabbccdd,
19088,1700000019.087000,68,,12,4278255360,00004a8faabbccdd,
19089,1700000019.088000,68,,12,4278255360,00004a90aabbccdd,
19090,1700000019.089000,68,,12,4278255360,00004a91aabbccdd,
19091,1700000019.090000,68,,12,4278255360,00004a92aabbccdd,
19092,1700000019.091000,68,,12,4278255360,00004a93aabbccdd,
19093,1700000019.092000,68,,12,4278255360,00004a94aabbccdd,
19094,1700000019.093000,68,,12,4278255360,00004a95aabbccdd,
19095,1700000019.094000,68,,12,4278255360,00004a96aabbccdd,
19096,1700000019.095000,68,,12,4278255360,00004a97aabbccdd,
19097,1700000019.096000,68,,12,4278255360,00004a98aabbccdd,
19098,1700000019.097000,68,,12,4278255360,00004a99aabbccdd,
19099,1700000019.098000,68,,12,4278255360,00004a9aaabbccdd,
19100,1700000019.099000,68,,12,4278255360,00004a9baabbccdd,
19101,1700000019.100000,68,,12,4278255360,00004a9caabbccdd,
19102,1700000019.101000,68,,12,4278255360,00004a9daabbccdd,
19103,1700000019.102000,68,,12,4278255360,00004a9eaabbccdd,
19104,1700000019.103000,68,,12,4278255360,00004a9faabbccdd,
19105,1700000019.104000,68,,12,4278255360,00004aa0aabbccdd,
